159.226.95.159,"{28: 8, 1: 8}"
159.226.95.176,"{28: 8, 1: 8}"
159.226.94.36,"{28: 8, 1: 8}"
159.226.95.139,"{1: 8, 28: 8}"
159.226.94.232,"{28: 8, 1: 8}"
159.226.94.27,"{28: 8, 1: 8}"
159.226.94.156,"{1: 8, 28: 8}"
159.226.94.16,"{1: 9, 28: 7}"
159.226.95.137,"{1: 8, 28: 8}"
159.226.95.177,"{28: 8, 1: 8}"
159.226.94.68,"{1: 8, 28: 8}"
159.226.94.117,"{1: 8, 28: 8}"
159.226.95.234,"{1: 8, 28: 8}"
159.226.94.17,"{1: 8, 28: 8}"
159.226.95.247,"{28: 8, 1: 8}"
159.226.94.201,"{28: 8, 1: 8}"
159.226.94.100,"{1: 8, 28: 8}"
159.226.94.28,"{1: 8, 28: 8}"
159.226.94.153,"{28: 8, 1: 8}"
159.226.95.239,"{28: 8, 1: 8}"
159.226.94.250,"{28: 8, 1: 8}"
167.248.133.130,{1: 16}
159.226.95.236,"{28: 8, 1: 8}"
167.248.133.138,{1: 16}
167.248.133.140,{1: 16}
159.226.94.107,"{1: 8, 28: 8}"
167.248.133.131,{1: 16}
159.226.95.130,"{1: 8, 28: 8}"
167.248.133.143,{1: 16}
167.248.133.135,{1: 16}
167.248.133.134,{1: 16}
159.226.94.222,"{1: 7, 28: 7, 12: 1}"
159.226.94.102,"{28: 8, 1: 7}"
159.226.94.104,"{28: 7, 1: 7, 12: 1}"
124.16.138.70,"{28: 5, 1: 10}"
159.226.94.150,"{1: 7, 28: 7}"
159.226.95.119,"{28: 7, 1: 7}"
159.226.94.178,"{28: 7, 1: 7}"
159.226.95.253,"{28: 7, 1: 7}"
159.226.94.252,"{28: 7, 1: 7}"
159.226.95.87,"{1: 7, 28: 7}"
159.226.95.254,"{28: 7, 1: 7}"
159.226.95.214,"{1: 7, 28: 7}"
159.226.94.85,"{1: 7, 28: 7}"
159.226.94.76,"{1: 7, 28: 7}"
159.226.94.247,"{28: 7, 1: 7}"
159.226.95.113,"{1: 7, 28: 7}"
159.226.95.216,"{1: 7, 28: 7}"
159.226.94.141,"{1: 7, 28: 7}"
159.226.94.140,"{28: 6, 1: 8}"
159.226.94.26,"{28: 7, 1: 7}"
159.226.95.205,"{1: 7, 28: 7}"
159.226.95.117,"{1: 7, 28: 7}"
159.226.94.34,"{28: 7, 1: 7}"
159.226.94.229,"{1: 7, 28: 7}"
124.16.141.87,{1: 14}
159.226.95.107,"{1: 7, 28: 7}"
159.226.95.222,"{1: 7, 28: 7}"
159.226.94.190,"{28: 6, 1: 8}"
159.226.94.154,"{28: 7, 1: 7}"
159.226.95.235,"{1: 7, 28: 7}"
159.226.94.126,"{28: 7, 1: 7}"
159.226.95.219,"{1: 9, 28: 5}"
159.226.94.151,"{1: 7, 28: 7}"
10.10.112.4,{1: 14}
159.226.94.88,"{1: 8, 28: 6}"
159.226.94.77,"{1: 7, 28: 7}"
159.226.94.248,"{1: 7, 28: 7}"
159.226.94.82,"{28: 7, 1: 7}"
159.226.94.130,"{28: 5, 1: 9}"
159.226.95.131,"{28: 7, 1: 7}"
159.226.95.202,"{1: 7, 28: 7}"
159.226.95.138,"{1: 7, 28: 7}"
159.226.95.20,"{28: 7, 1: 7}"
159.226.94.214,"{28: 7, 1: 7}"
159.226.95.100,"{28: 7, 1: 7}"
159.226.95.174,"{1: 7, 28: 7}"
159.226.94.44,"{1: 7, 28: 7}"
159.226.95.121,"{1: 7, 28: 7}"
159.226.94.221,"{28: 7, 1: 7}"
159.226.94.4,"{28: 7, 1: 7}"
159.226.94.46,"{28: 7, 1: 7}"
159.226.95.101,"{28: 7, 1: 7}"
159.226.94.147,"{1: 7, 28: 7}"
159.226.94.208,"{28: 7, 1: 7}"
159.226.94.98,"{28: 6, 1: 8}"
159.226.94.40,"{1: 7, 28: 7}"
159.226.94.15,"{28: 7, 1: 7}"
159.226.94.103,"{28: 7, 1: 7}"
159.226.94.226,"{28: 7, 1: 7}"
159.226.94.56,"{1: 6, 28: 6, 12: 2}"
159.226.95.220,"{28: 7, 1: 7}"
159.226.94.139,"{28: 7, 1: 7}"
159.226.95.187,"{28: 7, 1: 7}"
159.226.95.158,"{12: 1, 28: 6, 1: 6}"
159.226.95.181,"{28: 7, 1: 6}"
159.226.94.148,"{1: 6, 28: 6, 12: 1}"
124.16.137.98,{1: 13}
124.16.137.163,{1: 13}
192.168.126.180,"{1: 12, 28: 1}"
159.226.95.246,"{28: 6, 1: 6}"
159.226.94.124,"{28: 7, 1: 5}"
159.226.94.203,"{28: 6, 1: 6}"
159.226.95.157,"{28: 6, 1: 6}"
159.226.95.102,"{1: 7, 28: 5}"
159.226.94.172,"{28: 6, 1: 6}"
159.226.94.200,"{28: 6, 1: 6}"
159.226.95.238,"{28: 6, 1: 6}"
159.226.95.217,"{1: 6, 28: 6}"
159.226.95.104,"{28: 6, 1: 6}"
159.226.95.173,"{1: 6, 28: 6}"
159.226.95.218,"{1: 6, 28: 6}"
159.226.95.190,"{1: 6, 28: 6}"
159.226.94.75,"{1: 6, 28: 6}"
159.226.95.237,"{28: 6, 1: 6}"
159.226.94.47,"{28: 6, 1: 6}"
159.226.94.253,"{28: 6, 1: 6}"
159.226.94.58,"{1: 7, 28: 5}"
159.226.94.101,"{28: 5, 1: 7}"
159.226.95.79,"{1: 6, 28: 6}"
159.226.94.2,"{1: 6, 28: 6}"
159.226.95.226,"{28: 6, 1: 6}"
159.226.94.241,"{1: 6, 28: 6}"
159.226.94.163,"{28: 6, 1: 6}"
159.226.94.30,"{28: 6, 1: 6}"
124.16.141.111,"{28: 6, 1: 6}"
159.226.94.49,"{28: 6, 1: 6}"
159.226.94.219,"{28: 6, 1: 6}"
159.226.8.6,{1: 12}
159.226.94.59,"{28: 6, 1: 6}"
124.16.141.155,"{1: 8, 28: 4}"
159.226.94.37,"{28: 6, 1: 6}"
159.226.94.193,"{1: 6, 28: 6}"
159.226.94.194,"{1: 6, 28: 6}"
159.226.94.218,"{1: 6, 28: 6}"
159.226.94.1,"{1: 6, 28: 6}"
159.226.95.178,"{28: 6, 1: 6}"
159.226.95.204,"{28: 6, 1: 6}"
159.226.95.208,"{1: 6, 28: 6}"
159.226.95.168,"{28: 6, 1: 6}"
159.226.94.80,"{1: 6, 28: 6}"
159.226.95.225,"{28: 6, 1: 6}"
159.226.95.243,"{1: 6, 28: 6}"
159.226.94.29,"{1: 6, 28: 6}"
159.226.94.120,"{1: 6, 28: 6}"
192.168.124.241,"{1: 6, 28: 6}"
159.226.94.136,"{28: 6, 1: 6}"
159.226.95.132,"{28: 6, 1: 6}"
159.226.94.188,"{28: 6, 1: 6}"
159.226.94.177,"{1: 6, 28: 6}"
159.226.95.111,"{1: 6, 28: 6}"
159.226.94.167,"{28: 6, 1: 6}"
159.226.94.63,"{1: 6, 28: 6}"
159.226.95.116,"{1: 6, 28: 6}"
159.226.95.175,"{1: 6, 28: 6}"
159.226.94.121,"{1: 6, 28: 6}"
159.226.94.112,"{28: 6, 1: 6}"
159.226.95.105,"{1: 6, 28: 6}"
159.226.94.24,"{1: 7, 28: 5}"
159.226.94.53,"{28: 6, 1: 6}"
159.226.95.123,"{1: 6, 28: 6}"
159.226.94.45,"{1: 6, 28: 6}"
159.226.95.197,"{28: 7, 1: 5}"
159.226.95.96,"{28: 6, 1: 6}"
192.168.124.142,"{1: 8, 28: 4}"
159.226.94.92,"{1: 6, 28: 6}"
159.226.94.173,"{28: 6, 1: 6}"
159.226.94.174,"{28: 6, 1: 6}"
159.226.94.51,"{28: 6, 1: 6}"
159.226.95.188,"{28: 5, 1: 6}"
159.226.95.185,"{28: 6, 1: 5}"
159.226.95.195,"{1: 5, 28: 5, 16: 1}"
159.226.94.70,"{28: 6, 1: 5}"
124.16.141.202,{1: 11}
159.226.95.179,"{28: 5, 1: 5, 12: 1}"
159.226.94.22,"{1: 4, 28: 7}"
159.226.94.228,"{1: 5, 28: 6}"
159.226.94.67,"{1: 5, 28: 5}"
159.226.94.230,"{28: 4, 1: 6}"
159.226.94.227,"{1: 5, 28: 5}"
159.226.95.248,"{1: 5, 28: 5}"
159.226.95.230,"{1: 5, 28: 5}"
159.226.94.159,"{1: 5, 28: 5}"
159.226.94.128,"{1: 5, 28: 5}"
159.226.94.170,"{28: 5, 1: 5}"
124.16.138.50,"{28: 4, 1: 6}"
159.226.94.97,"{1: 5, 28: 5}"
159.226.94.164,"{1: 5, 28: 5}"
159.226.94.42,"{1: 5, 28: 5}"
159.226.94.69,"{1: 5, 28: 5}"
159.226.94.129,"{28: 5, 1: 5}"
159.226.95.206,"{1: 5, 28: 5}"
159.226.95.73,"{28: 5, 1: 5}"
159.226.94.189,"{28: 5, 1: 5}"
159.226.94.205,"{1: 5, 28: 5}"
159.226.94.183,"{1: 5, 28: 5}"
159.226.94.234,"{28: 5, 1: 5}"
159.226.94.251,"{28: 5, 1: 5}"
159.226.95.167,"{28: 5, 1: 5}"
159.226.94.131,"{1: 5, 28: 5}"
159.226.95.89,"{1: 5, 28: 5}"
159.226.94.180,"{28: 5, 1: 5}"
159.226.95.152,"{1: 5, 28: 5}"
159.226.94.66,"{28: 5, 1: 5}"
159.226.94.192,"{28: 5, 1: 5}"
159.226.95.223,"{28: 5, 1: 5}"
159.226.95.135,"{1: 5, 28: 5}"
159.226.94.239,"{1: 5, 28: 5}"
159.226.94.62,"{28: 5, 1: 5}"
159.226.94.38,"{28: 5, 1: 5}"
159.226.95.144,"{28: 5, 1: 5}"
159.226.94.10,"{28: 5, 1: 5}"
159.226.95.249,"{28: 5, 1: 5}"
159.226.94.168,"{1: 5, 28: 5}"
159.226.94.143,"{28: 5, 1: 5}"
159.226.94.179,"{28: 5, 1: 5}"
159.226.95.212,"{28: 5, 1: 5}"
159.226.95.150,"{28: 5, 1: 5}"
159.226.95.146,"{28: 5, 1: 5}"
159.226.95.140,"{28: 4, 1: 6}"
159.226.94.246,"{28: 5, 1: 5}"
10.10.102.91,"{1: 6, 28: 4}"
159.226.94.209,"{28: 5, 1: 5}"
159.226.94.93,"{1: 5, 28: 5}"
159.226.94.198,"{28: 5, 1: 5}"
159.226.95.170,"{28: 5, 1: 5}"
159.226.94.43,"{28: 5, 1: 5}"
159.226.94.171,"{1: 5, 28: 5}"
159.226.95.99,"{28: 5, 1: 5}"
159.226.94.123,"{12: 1, 28: 4, 1: 4}"
159.226.94.216,"{28: 5, 1: 4}"
159.226.94.115,"{28: 5, 1: 4}"
159.226.94.233,"{1: 4, 28: 4}"
159.226.94.137,"{1: 4, 28: 4}"
159.226.94.206,"{1: 4, 28: 4}"
159.226.94.96,"{1: 4, 28: 4}"
159.226.95.83,"{1: 4, 28: 4}"
159.226.94.187,"{1: 4, 28: 4}"
159.226.94.12,"{1: 4, 28: 4}"
159.226.95.215,"{28: 4, 1: 4}"
159.226.95.213,"{28: 4, 1: 4}"
159.226.94.119,"{1: 4, 28: 4}"
159.226.94.57,"{28: 4, 1: 4}"
159.226.95.98,"{1: 4, 28: 4}"
159.226.94.152,"{1: 4, 28: 4}"
159.226.95.160,"{28: 4, 1: 4}"
159.226.94.202,"{28: 4, 1: 4}"
159.226.94.54,"{28: 4, 1: 4}"
159.226.94.21,"{28: 4, 1: 4}"
159.226.94.52,"{28: 4, 1: 4}"
159.226.94.41,"{1: 4, 28: 4}"
159.226.95.154,"{1: 4, 28: 4}"
159.226.95.64,"{1: 4, 28: 4}"
159.226.95.224,"{28: 4, 1: 4}"
159.226.95.171,"{1: 4, 28: 4}"
159.226.95.78,"{1: 4, 28: 4}"
159.226.94.90,"{28: 4, 1: 4}"
159.226.95.242,"{1: 4, 28: 4}"
159.226.94.95,"{1: 4, 28: 4}"
10.10.114.222,{1: 8}
159.226.95.134,"{1: 4, 28: 4}"
159.226.94.186,"{1: 4, 28: 4}"
159.226.95.86,"{1: 4, 28: 4}"
10.10.112.109,"{1: 4, 28: 4}"
159.226.94.175,"{1: 4, 28: 4}"
159.226.94.162,"{28: 4, 1: 4}"
159.226.95.156,"{28: 4, 1: 4}"
159.226.94.237,"{1: 4, 28: 4}"
159.226.94.94,"{28: 4, 1: 4}"
124.16.140.10,"{1: 6, 28: 2}"
159.226.94.73,"{28: 4, 1: 3}"
159.226.94.215,"{12: 1, 28: 3, 1: 3}"
159.226.94.135,"{1: 3, 28: 3}"
159.226.95.151,"{1: 3, 28: 3}"
159.226.94.116,"{1: 3, 28: 3}"
159.226.94.169,"{1: 3, 28: 3}"
159.226.95.227,"{1: 3, 28: 3}"
159.226.94.132,"{1: 3, 28: 3}"
159.226.94.211,"{1: 3, 28: 3}"
159.226.95.232,"{1: 3, 28: 3}"
159.226.95.124,"{1: 3, 28: 3}"
159.226.95.162,"{1: 4, 28: 2}"
159.226.94.231,"{28: 3, 1: 3}"
159.226.94.254,"{1: 3, 28: 3}"
159.226.95.209,"{28: 3, 1: 3}"
159.226.94.224,"{28: 3, 1: 3}"
159.226.95.142,"{28: 3, 1: 3}"
159.226.94.79,"{1: 3, 28: 3}"
159.226.94.32,"{1: 3, 28: 3}"
159.226.94.33,"{28: 3, 1: 3}"
159.226.95.75,"{1: 3, 28: 3}"
159.226.95.191,"{28: 3, 1: 3}"
159.226.94.5,"{28: 3, 1: 3}"
159.226.95.125,"{1: 3, 28: 3}"
159.226.94.196,"{28: 3, 1: 3}"
159.226.94.204,"{28: 3, 1: 3}"
159.226.94.64,"{1: 3, 28: 3}"
159.226.95.211,"{1: 3, 28: 3}"
124.16.138.47,"{1: 3, 28: 3}"
159.226.95.229,"{1: 3, 28: 3}"
159.226.95.180,"{1: 3, 28: 3}"
10.10.102.95,{1: 5}
159.226.94.25,"{1: 3, 28: 2}"
159.226.94.223,"{28: 2, 1: 3}"
124.16.138.23,"{1: 3, 28: 2}"
119.29.29.29,"{1: 4, 28: 1}"
159.226.95.110,"{1: 2, 28: 2}"
159.226.95.186,"{28: 2, 1: 2}"
10.10.102.98,{1: 4}
159.226.94.105,"{1: 2, 28: 2}"
210.2.4.8,"{1: 2, 28: 2}"
124.16.139.111,{1: 4}
159.226.94.160,"{1: 2, 28: 2}"
159.226.94.155,"{28: 2, 1: 2}"
159.226.95.251,"{1: 2, 28: 2}"
159.226.94.213,"{28: 2, 1: 2}"
159.226.94.14,"{1: 2, 28: 2}"
159.226.94.11,"{28: 2, 1: 2}"
159.226.95.148,"{1: 2, 28: 2}"
159.226.95.165,"{28: 2, 1: 2}"
159.226.94.20,"{1: 2, 28: 2}"
192.168.8.7,"{65: 1, 1: 2}"
180.76.76.76,{1: 2}
1.2.4.8,{28: 2}
144.144.144.144,"{65: 1, 1: 1}"
159.226.95.97,"{28: 1, 1: 1}"
124.16.141.27,{1: 2}
159.226.94.142,"{1: 1, 28: 1}"
101.198.198.198,{28: 2}
10.10.102.96,{1: 1}
124.16.141.215,{1: 1}
159.223.8.7,{1: 1}
124.16.138.41,{1: 1}
192.168.255.101,{1: 1}
199.29.29.29,{28: 1}
