domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
us05web.zoom.us,4,0.00%,4,0,100.00%
gateway.facebook.com,4,0.00%,8,4,50.00%
sd.cname6.getui.com,4,0.00%,4,0,100.00%
lf1-cdn-tos.bytescm.com,4,0.00%,7,3,57.14%
lf1-cdn-tos.bytescm.com.wsglb0.com,4,0.00%,7,3,57.14%
p58-buy.itunes.apple.com,4,0.00%,4,0,100.00%
api.plu.mx,4,0.00%,4,0,100.00%
docker.dovov.com,4,0.00%,4,0,100.00%
user.auth.xboxlive.com.akadns.net,4,0.00%,4,0,100.00%
scdown.tcdn.qq.com,4,0.00%,4,0,100.00%
e-0012.e-msedge.net,4,0.00%,4,0,100.00%
partners.tremorhub.com,4,0.00%,8,4,50.00%
img.galaxyappstore.com,4,0.00%,4,0,100.00%
krsk08.graniterapids.com,4,0.00%,4,0,100.00%
udpolimeok.n.shifen.com,4,0.00%,4,0,100.00%
e2c45.gcp.gvt2.com,4,0.00%,4,0,100.00%
api.twitter.com,4,0.00%,8,4,50.00%
p39-buy.itunes-apple.com.akadns.net,4,0.00%,4,0,100.00%
v6-be-pack.pglstatp-toutiao.com,4,0.00%,8,4,50.00%
n4291289.iavs9x.u.avast.com,4,0.00%,8,4,50.00%
r9319236.vps18.u.avcdn.net,4,0.00%,8,4,50.00%
h4305360.vps18.u.avcdn.net,4,0.00%,8,4,50.00%
g1928587.iavs9x.u.avast.com,4,0.00%,8,4,50.00%
w5805295.iavs9x.u.avast.com,4,0.00%,8,4,50.00%
router.uu.163.com,4,0.00%,4,0,100.00%
e1329.g.akamaiedge.net,4,0.00%,4,0,100.00%
t.kaiji.2345.com,4,0.00%,4,0,100.00%
wvcfg.alicdn.com,4,0.00%,8,4,50.00%
logserver-cn-ty.obs.cn-north1.ctyun.cn,4,0.00%,4,0,100.00%
live-im.blued.cn,4,0.00%,4,0,100.00%
blued.irisdt.cn,4,0.00%,4,0,100.00%
appoptimize-drcn.dbankcdn.com,4,0.00%,4,0,100.00%
idm.iot.mi.com,4,0.00%,4,0,100.00%
connectivity.samsung.com.cn,4,0.00%,4,0,100.00%
cdn.wanfangdata.com.cn,4,0.00%,4,0,100.00%
cdn.w.wanfangdata.com.cn,4,0.00%,4,0,100.00%
api.wf.pub,4,0.00%,4,0,100.00%
img.wf.pub,4,0.00%,4,0,100.00%
activity.hdslb.com.w.kunlungr.com,4,0.00%,4,0,100.00%
nowcoder.cn-hangzhou.log.aliyuncs.com,4,0.00%,4,0,100.00%
33.newspush.eastmoney.com,4,0.00%,4,0,100.00%
api.bspapp.com,4,0.00%,4,0,100.00%
open.ys7.com,4,0.00%,4,0,100.00%
dsany2.sgnic.sg,4,0.00%,12,8,33.33%
dsany.sgnic.sg,4,0.00%,12,8,33.33%
dsany3.sgnic.sg,4,0.00%,12,8,33.33%
login.incites.clarivate.com,4,0.00%,4,0,100.00%
logs.game.qq.com,4,0.00%,4,0,100.00%
16.push2.eastmoney.com,4,0.00%,7,3,57.14%
api.webroot.com,4,0.00%,4,0,100.00%
s73.cnzz.com,4,0.00%,4,0,100.00%
tools.jb51.net,4,0.00%,4,0,100.00%
udiab1.jianshu.com,4,0.00%,4,0,100.00%
spynet2.microsoft.com,4,0.00%,4,0,100.00%
addonlist.sync.maxthon.cn,4,0.00%,4,0,100.00%
sz-spring-img.volcgtm.com,4,0.00%,11,7,36.36%
static.leetcode.cn.w.cdngslb.com,4,0.00%,4,0,100.00%
xacu07.baidupcs.com,4,0.00%,4,0,100.00%
open.tingjiandan.com,4,0.00%,4,0,100.00%
www.duku.cn,4,0.00%,8,4,50.00%
pic.leetcode-cn.com.w.kunlungr.com,4,0.00%,4,0,100.00%
csm.sg1.as.criteo.net,4,0.00%,4,0,100.00%
appktavsiei5995.pc.xiaoe-tech.com,4,0.00%,4,0,100.00%
mg.yrqwnc.cn,4,0.00%,4,0,100.00%
pic.wujinpp.com,4,0.00%,4,0,100.00%
api2.branch.io,4,0.00%,7,3,57.14%
vkceyugu.cdn.bspapp.com,4,0.00%,4,0,100.00%
lf26-cdn-tos.bytecdntp.com,4,0.00%,4,0,100.00%
v.qisaoba.com,4,0.00%,4,0,100.00%
s1.zoubuting.com,4,0.00%,4,0,100.00%
yys.v.netease.com,4,0.00%,4,0,100.00%
service-cdn.qiqiuyun.net,4,0.00%,4,0,100.00%
ese3a9b6c5d0ic-pub.pubssl.qiqiuyun.net,4,0.00%,8,4,50.00%
79.push2.eastmoney.com,4,0.00%,8,4,50.00%
45.push2.eastmoney.com,4,0.00%,8,4,50.00%
utyupdate.synology.com,4,0.00%,4,0,100.00%
utyautoupdate.synology.cn,4,0.00%,4,0,100.00%
login.microsoft.com,4,0.00%,4,0,100.00%
public-family.api.account.microsoft.com,4,0.00%,4,0,100.00%
chinaweb119.china.line.qiniudns.com,4,0.00%,12,8,33.33%
captive-cidr.origin-apple.com.akadns.net,4,0.00%,34,30,11.76%
l9518228.iavs9x.avg.u.avcdn.net,4,0.00%,8,4,50.00%
y7637820.iavs9x.avg.u.avcdn.net,4,0.00%,8,4,50.00%
b0017156.avi18.u.avcdn.net,4,0.00%,8,4,50.00%
knicks.jd.com.gslb.qianxun.com,4,0.00%,10,6,40.00%
f3.video.weibocdn.com,4,0.00%,8,4,50.00%
a1.espncdn.com,4,0.00%,4,0,100.00%
