Zone,"Zone UTF8",Delegated,"Registry Name","Registry Alias","Registry Info URL","Registry URL","Backend Name","Backend Alias","Backend Info URL","Backend URL","Whois Hostname","Whois Charset","Whois IPv6","Whois Options","Trademark Open","Trademark Close"
link,link,1,"Nova Registry Ltd.",Nova-Registry-Ltd,http://ntldstats.com/registry/Nova-Registry-Ltd,,"Tucows Registry Services",Tucows-Inc,http://ntldstats.com/backend/Tucows-Inc,https://www.tucowsregistry.com/,whois.nic.link,utf8,1,,2014-04-15,2014-07-14
guitars,guitars,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2014-04-15,2014-07-14
tools,tools,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-16,2014-09-16
cool,cool,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-04-28,2014-07-29
kim,kim,1,"Afilias Ltd.",Afilias-Limited,http://ntldstats.com/registry/Afilias-Limited,https://identity.digital/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.kim,utf8,1,,2014-04-15,2014-07-14
watch,watch,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-04-28,2014-07-29
expert,expert,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-05,2014-08-05
works,works,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-05,2014-08-05
tienda,tienda,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-26,2014-08-26
bargains,bargains,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-04-21,2014-07-22
boutique,boutique,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-04-21,2014-07-22
community,community,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-09,2014-09-09
dating,dating,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-02,2014-09-02
catering,catering,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-09,2014-09-09
cleaning,cleaning,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-09,2014-09-09
cruises,cruises,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-19,2014-08-19
events,events,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-02,2014-09-02
exposed,exposed,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-12,2014-08-12
flights,flights,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-19,2014-08-19
partners,partners,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-02,2014-09-02
properties,properties,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-26,2014-08-26
rentals,rentals,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-19,2014-08-19
report,report,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-23,2014-09-23
blue,blue,1,"Afilias Ltd.",Afilias-Limited,http://ntldstats.com/registry/Afilias-Limited,https://identity.digital/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.blue,utf8,1,,2014-04-17,2014-07-17
xn--6frz82g,移动,1,"Afilias Ltd.",Afilias-Limited,http://ntldstats.com/registry/Afilias-Limited,https://identity.digital/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.xn--6frz82g,utf8,1,,2014-04-17,2014-07-17
vision,vision,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-23,2014-09-23
cards,cards,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-09,2014-09-09
foundation,foundation,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.foundation,utf8,1,,2014-05-12,2014-08-12
condos,condos,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-26,2014-08-26
villas,villas,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-19,2014-08-19
parts,parts,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-16,2014-09-16
productions,productions,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-02,2014-09-02
maison,maison,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-26,2014-08-26
monash,monash,1,"Monash University",Monash-University,http://ntldstats.com/registry/Monash-University,http://nic.monash,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.monash,utf8,1,,,
dance,dance,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.dance,utf8,1,,2014-04-16,2014-07-15
moda,moda,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.moda,utf8,1,,2014-06-18,2014-09-16
social,social,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.social,utf8,1,,2014-05-07,2014-08-05
democrat,democrat,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.democrat,utf8,1,,2014-04-16,2014-07-15
supplies,supplies,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-16,2014-09-16
fish,fish,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-23,2014-09-23
vacations,vacations,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-05-19,2014-08-19
industries,industries,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-16,2014-09-16
supply,supply,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2014-06-16,2014-09-16
xn--80aswg,сайт,1,"CORE Association",CORE-Association,http://ntldstats.com/registry/CORE-Association,https://corenic.org/,"CORE Association",CORE-Association,http://ntldstats.com/backend/CORE-Association,https://corenic.org/,whois.site.rs.corenic.net,utf8,1,"-C utf8 ",2014-04-02,2014-07-01
xn--80asehdb,онлайн,1,"CORE Association",CORE-Association,http://ntldstats.com/registry/CORE-Association,https://corenic.org/,"CORE Association",CORE-Association,http://ntldstats.com/backend/CORE-Association,https://corenic.org/,whois.online.rs.corenic.net,utf8,1,"-C utf8 ",2014-04-02,2014-07-01
christmas,christmas,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2014-07-08,2014-10-06
voto,voto,1,"Monolith Registry LLC",Monolith-Registry-LLC,http://ntldstats.com/registry/Monolith-Registry-LLC,https://registrar.donuts.co/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias.net,utf8,1,,2015-02-17,2015-05-18
vote,vote,1,"Monolith Registry LLC",Monolith-Registry-LLC,http://ntldstats.com/registry/Monolith-Registry-LLC,https://registrar.donuts.co/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.vote,utf8,1,,2015-02-17,2015-05-18
nagoya,nagoya,1,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/registry/GMO-Registry-Inc,https://www.gmoregistry.com/,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.nagoya,utf8,1,,2014-06-23,2014-09-21
okinawa,okinawa,1,"BRregistry, Inc.",BRregistry-Inc,http://ntldstats.com/registry/BRregistry-Inc,https://www.brregistry.com/geotlds/,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.okinawa,utf8,1,,2014-10-14,2015-01-12
tokyo,tokyo,1,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/registry/GMO-Registry-Inc,https://www.gmoregistry.com/,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.tokyo,utf8,1,,2014-07-22,2014-10-20
bid,bid,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.bid,utf8,1,,2014-06-09,2014-09-07
xn--c1avg,орг,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.xn--c1avg,utf8,1,,2014-05-27,2014-08-26
xn--i1b6b1a6a2e,?????,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.xn--i1b6b1a6a2e,utf8,1,,2014-05-27,2014-08-26
xn--nqv7fs00ema,组织机构,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.xn--nqv7fs00ema,utf8,1,,,
xn--nqv7f,机构,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.xn--nqv7f,utf8,1,,2014-05-27,2014-08-26
wed,wed,1,"Emergency Back-End Registry Operator Program - ICANN",Emergency-BackEnd-Registry-Operator-Program-ICANN,http://ntldstats.com/registry/Emergency-BackEnd-Registry-Operator-Program-ICANN,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.wed,utf8,1,,2014-05-01,2014-07-31
actor,actor,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.actor,utf8,1,,2014-07-09,2014-10-07
pub,pub,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.pub,utf8,1,,2014-06-11,2014-09-09
wiki,wiki,1,"Top Level Design, LLC",Top-Level-Design-LLC,http://ntldstats.com/registry/Top-Level-Design-LLC,https://toplevel.design/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.wiki,utf8,1,,2014-05-27,2014-08-27
ink,ink,1,"Top Level Design, LLC",Top-Level-Design-LLC,http://ntldstats.com/registry/Top-Level-Design-LLC,https://toplevel.design/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.ink,utf8,1,,2014-06-23,2014-09-22
bar,bar,1,"Punto 2012 Sociedad Anonima Promotora de Inversion de Capital Variable",Punto-2012-Sociedad-Anonima-Promotora-de-Inversion-de-Capital-Variable,http://ntldstats.com/registry/Punto-2012-Sociedad-Anonima-Promotora-de-Inversion-de-Capital-Variable,https://nic.bar/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2014-07-14,2014-10-14
xyz,xyz,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2014-06-02,2014-09-02
best,best,1,"BestTLD Pty Ltd",BestTLD-Pty-Ltd,http://ntldstats.com/registry/BestTLD-Pty-Ltd,https://www.nic.best/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2014-05-19,2014-08-17
black,black,1,"Afilias Ltd.",Afilias-Limited,http://ntldstats.com/registry/Afilias-Limited,https://identity.digital/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.black,utf8,1,,2014-08-26,2014-11-24
meet,meet,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.meet,utf8,1,,,
neustar,neustar,1,"NeuStar, Inc.",NeuStar-Inc,http://ntldstats.com/registry/NeuStar-Inc,https://www.home.neustar/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.neustar,utf8,1,,,
