domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
e10499.dsce9.akamaiedge.net,14,0.02%,28,14,50.00%
gecko-bd.feishu.cn.w.cdngslb.com,14,0.02%,14,0,100.00%
outlook.gogo66.cloud,14,0.02%,24,10,58.33%
clients.l.google.com,14,0.02%,26,12,53.85%
newtab.firefoxchina.cn,14,0.02%,27,13,51.85%
g.live.com,14,0.02%,19,5,73.68%
post.ksosoft.com,14,0.02%,14,0,100.00%
f062936a96d3c8bd.jijifun.com,14,0.02%,14,0,100.00%
ocsp.entrust.net.edgekey.net,14,0.02%,28,14,50.00%
client.teamviewer.com,14,0.02%,14,0,100.00%
adservice.google.com,14,0.02%,15,1,93.33%
api.bilibili.com,14,0.02%,17,3,82.35%
cn2888.v2free.xyz,14,0.02%,14,0,100.00%
security.bilibili.com,14,0.02%,14,0,100.00%
s1.biz.xunlei.com,14,0.02%,14,0,100.00%
www-www.bing.com.trafficmanager.net,13,0.02%,14,1,92.86%
pico.gtm.eset.com,13,0.02%,13,0,100.00%
visualstudio-devdiv-c2s-msedge-net.e-0009.e-msedge.net,13,0.02%,13,0,100.00%
as-tlx.3lift.com,13,0.02%,13,0,100.00%
ime.sogou.com,13,0.02%,13,0,100.00%
tconf.b.qianxin.com,13,0.02%,13,0,100.00%
c.tmyzer.com,13,0.02%,13,0,100.00%
adashx.ut.dingtalk.com,13,0.02%,13,0,100.00%
gimg3.baidu.com,13,0.02%,14,1,92.86%
hpd.baidu.com,13,0.02%,13,0,100.00%
connect.unity.cn,13,0.02%,13,0,100.00%
bluedot.is.autonavi.com.gds.alibabadns.com,13,0.02%,13,0,100.00%
prod.nexusrules.live.com.akadns.net,13,0.02%,26,13,50.00%
blades.aliyun.com,13,0.02%,13,0,100.00%
array511.prod.do.dsp.mp.microsoft.com,13,0.02%,13,0,100.00%
settings-prod-uks-2.uksouth.cloudapp.azure.com,13,0.02%,13,0,100.00%
14.tlu.dl.delivery.mp.microsoft.com,13,0.02%,13,0,100.00%
jp9.boom.skin,13,0.02%,13,0,100.00%
jp10.boom.skin,13,0.02%,13,0,100.00%
wd-prod-ss.trafficmanager.net,12,0.02%,12,0,100.00%
al04.bb.wdpdk.link,12,0.02%,12,0,100.00%
1595096.sched.d0-dk.tdnsdp1.cn,12,0.02%,25,13,48.00%
clients6.google.com,12,0.02%,15,3,80.00%
infoc2.duba.net,12,0.02%,12,0,100.00%
pis-pcdn.youku.com,12,0.02%,12,0,100.00%
d.skconf.f.360.cn,12,0.02%,12,0,100.00%
max-l.mediav.com,12,0.02%,12,0,100.00%
api.atlassian.com,12,0.02%,12,0,100.00%
ss1.baidu.com,12,0.02%,18,6,66.67%
plus.wps.cn,12,0.02%,12,0,100.00%
dss1.bdstatic.com,12,0.02%,12,0,100.00%
mail.126.com,12,0.02%,12,0,100.00%
prod.ingestion-edge.prod.dataops.mozgcp.net,12,0.02%,12,0,100.00%
afdo-tas-offload.trafficmanager.net,12,0.02%,12,0,100.00%
datarouter-weighted.ol.epicgames.com,12,0.02%,12,0,100.00%
browser.360.cn.ucloud.com.cn,12,0.02%,12,0,100.00%
browser.360.cn.ucloudnaming.cn,12,0.02%,12,0,100.00%
4005f8da13f42943.jijifun.com,12,0.02%,12,0,100.00%
ds.kaspersky.com,12,0.02%,12,0,100.00%
translate.googleapis.com,12,0.02%,16,4,75.00%
mbd.n.shifen.com,12,0.02%,12,0,100.00%
papi.funshion.com,12,0.02%,12,0,100.00%
sadownload.mcafee.com,12,0.02%,12,0,100.00%
hashcloud.cz,12,0.02%,12,0,100.00%
goldengate.grammarly.com,12,0.02%,12,0,100.00%
update.todesk.com,12,0.02%,12,0,100.00%
safebrowsing.urlsec.qq.com,12,0.02%,12,0,100.00%
cv.duba.net,12,0.02%,12,0,100.00%
omg.wtftrackr.pw,12,0.02%,24,12,50.00%
ntemp18.boom.skin,12,0.02%,12,0,100.00%
googlehosted.l.googleusercontent.com,11,0.02%,21,10,52.38%
eas.outlook.com,11,0.02%,16,5,68.75%
weather-data.apple.com.akadns.net,11,0.02%,23,12,47.83%
qurl.f.360.cn,11,0.02%,11,0,100.00%
uapi.mp.360.cn,11,0.02%,11,0,100.00%
opentracker.xyz,11,0.02%,648,637,1.70%
classify-client.services.mozilla.com,11,0.02%,11,0,100.00%
onedscolprdwus02.westus.cloudapp.azure.com,11,0.02%,11,0,100.00%
dl.vas.wpscdn.cn,11,0.02%,24,13,45.83%
dashenga.com,11,0.02%,11,0,100.00%
pos.baidu.com,11,0.02%,11,0,100.00%
passport.escience.cn,11,0.02%,11,0,100.00%
k128-mzstatic.gslb.ksyuncdn.com,11,0.02%,11,0,100.00%
ssp.ads.betweendigital.com,11,0.02%,11,0,100.00%
200-service-tang-1544055741.us-east-1.elb.amazonaws.com,11,0.02%,11,0,100.00%
pubsub02.oray.net,11,0.02%,11,0,100.00%
ss0.baidu.com,11,0.02%,20,9,55.00%
contentsec.ac.cn,11,0.02%,11,0,100.00%
sentry.eulix.xyz,11,0.02%,11,0,100.00%
imap.163.com,11,0.02%,11,0,100.00%
signaler-pa.clients6.google.com,11,0.02%,22,11,50.00%
push.hicloud.com,11,0.02%,11,0,100.00%
secure.pow7.com,11,0.02%,22,11,50.00%
imap.cstnet.cn,11,0.02%,11,0,100.00%
client-api.oray.com,11,0.02%,11,0,100.00%
dotbeats.douyucdn.cn,11,0.02%,11,0,100.00%
ocsp.entrust.net,11,0.02%,25,14,44.00%
update.eset.com,11,0.02%,11,0,100.00%
l-rcd.iqiyi.com,11,0.02%,16,5,68.75%
download.docker.com,11,0.02%,13,2,84.62%
hk1-4.nigirocloud.com,11,0.02%,11,0,100.00%
ntp.aliyun.com,11,0.02%,11,0,100.00%
aka.ms,11,0.02%,11,0,100.00%
2.cn.pool.ntp.org,11,0.02%,11,0,100.00%
cc-api-data.adobe.io,11,0.02%,11,0,100.00%
api.dropbox.com,11,0.02%,22,11,50.00%
bvc.bilivideo.com,11,0.02%,12,1,91.67%
downloads.yoctoproject.org,11,0.02%,11,0,100.00%
jp14.boom.skin,11,0.02%,11,0,100.00%
opt18.boom.skin,11,0.02%,11,0,100.00%
opt17.boom.skin,11,0.02%,11,0,100.00%
nke.boom.skin,11,0.02%,11,0,100.00%
jp8.boom.skin,11,0.02%,11,0,100.00%
opt19.boom.skin,11,0.02%,11,0,100.00%
www.nowcoder.com,11,0.02%,11,0,100.00%
gspe1-ssl.ls.apple.com,10,0.02%,10,0,100.00%
ncc.avast.com,10,0.02%,20,10,50.00%
normandy-cdn.services.mozilla.com,10,0.02%,10,0,100.00%
prod-classifyclient.normandy.prod.cloudops.mozgcp.net,10,0.02%,10,0,100.00%
dig.feishu.cn,10,0.02%,10,0,100.00%
www.bilibili.com,10,0.02%,10,0,100.00%
adashx.m.taobao.com,10,0.02%,10,0,100.00%
cn-hangzhou.axt.aliyun.com,10,0.02%,10,0,100.00%
gateway.icloud.com,10,0.02%,15,5,66.67%
login.microsoftonline.com,10,0.02%,10,0,100.00%
ocsp2.apple.com,10,0.02%,12,2,83.33%
prebid.smilewanted.com,10,0.02%,10,0,100.00%
activity.windows.com,10,0.02%,10,0,100.00%
eqx.smartadserver.com,10,0.02%,19,9,52.63%
sl-log.oray.net,10,0.02%,10,0,100.00%
emoji.qpic.cn,10,0.02%,11,1,90.91%
softbus-device.wps.cn,10,0.02%,10,0,100.00%
up.ijinshan.com,10,0.02%,10,0,100.00%
mmbiz.qlogo.cn,10,0.02%,10,0,100.00%
tracker.tfile.co,10,0.02%,10,0,100.00%
video-tx-drcn.dbankcdn.cn,10,0.02%,22,12,45.45%
t8.baidu.com,10,0.02%,12,2,83.33%
cs.dds.microsoft.com,10,0.02%,10,0,100.00%
vtnt.cnode.xyz,10,0.02%,10,0,100.00%
www.microsoft.com-c-3.edgekey.net,10,0.02%,10,0,100.00%
ris-prod.trafficmanager.net,10,0.02%,10,0,100.00%
46.courier-push-apple.com.akadns.net,10,0.02%,10,0,100.00%
ts.gtm.eset.com,10,0.02%,10,0,100.00%
play.google.com,10,0.02%,20,10,50.00%
dldir1.legao.sched.dcloudstc.com,10,0.02%,10,0,100.00%
iris-de-prod-azsc-eas-b.eastasia.cloudapp.azure.com,10,0.02%,10,0,100.00%
client-office365-tas.msedge.net,10,0.02%,10,0,100.00%
wns.notify.trafficmanager.net,10,0.02%,20,10,50.00%
na61-na62.wagbridge.alibaba.alibaba.com.gds.alibabadns.com,10,0.02%,10,0,100.00%
browser.360.cn.qh-cdn.com,10,0.02%,10,0,100.00%
wildcard.weather.microsoft.com.edgekey.net,10,0.02%,10,0,100.00%
e15275.g.akamaiedge.net,10,0.02%,10,0,100.00%
softcenter-all.os.nfschina.com,10,0.02%,10,0,100.00%
ios.ac.cn,10,0.02%,10,0,100.00%
ztxdjj-my.sharepoint.com,10,0.02%,10,0,100.00%
www.msftconnecttest.com,10,0.02%,11,1,90.91%
pic3.zhimg.com,10,0.02%,10,0,100.00%
cmonitor.iqiyi.com,10,0.02%,17,7,58.82%
dlied6.qq.com,10,0.02%,10,0,100.00%
oth.eve.mdt.qq.com,10,0.02%,10,0,100.00%
api.tabnine.com,10,0.02%,10,0,100.00%
tm-sdk.platinumai.net,10,0.02%,10,0,100.00%
onedscolprdwus14.westus.cloudapp.azure.com,10,0.02%,10,0,100.00%
feilian-staging.bytedance.com,10,0.02%,10,0,100.00%
ocsp.apple.com.download.ks-cdn.com,10,0.02%,10,0,100.00%
array601.prod.do.dsp.mp.microsoft.com,10,0.02%,10,0,100.00%
info.wps.cn,10,0.02%,10,0,100.00%
lls-douyin.cloudrtc.myhuaweicloud.com,10,0.02%,10,0,100.00%
pull-lls-l26.douyincdn.com.c.cdnhwc3.com,10,0.02%,10,0,100.00%
webrtc.liveplay.myqcloud.com,10,0.02%,10,0,100.00%
pull-fcdn-douyin-base3.s.bytefcdn.com,10,0.02%,10,0,100.00%
k1.gslb.ksyuncdn.com,10,0.02%,19,9,52.63%
2.debian.pool.ntp.org,10,0.02%,22,12,45.45%
uqhdkynyqiccr0ff-gzo0ffeun6pvl9od-gebf7khwpyapzzta.prprmoe.xyz,10,0.02%,10,0,100.00%
ksn-file-geo.kaspersky-labs.com,10,0.02%,10,0,100.00%
batch-rgeo.is.autonavi.com,10,0.02%,10,0,100.00%
internal-api-lark-api.feishu.cn,10,0.02%,10,0,100.00%
clientnotification-userprodscus1-7.servicebus.windows.net,10,0.02%,10,0,100.00%
api.live.bilibili.com,10,0.02%,13,3,76.92%
n119.boom.skin,10,0.02%,10,0,100.00%
s100.boom.skin,10,0.02%,10,0,100.00%
n23.boom.skin,10,0.02%,10,0,100.00%
n04.boom.skin,10,0.02%,10,0,100.00%
n28.boom.skin,10,0.02%,10,0,100.00%
n54.boom.skin,10,0.02%,10,0,100.00%
ntemp16.boom.skin,10,0.02%,10,0,100.00%
ntemp17.boom.skin,10,0.02%,10,0,100.00%
ntemp20.boom.skin,10,0.02%,10,0,100.00%
jp18.boom.skin,10,0.02%,10,0,100.00%
nj2.boom.skin,10,0.02%,10,0,100.00%
repo.openeuler.org,10,0.02%,10,0,100.00%
hdweb.mail.split.netease.com,9,0.02%,9,0,100.00%
prod-w.nexus.live.com.akadns.net,9,0.02%,9,0,100.00%
mcs-bd.feishu.cn.w.cdngslb.com,9,0.02%,9,0,100.00%
gateway.bitrenren.com,9,0.02%,16,7,56.25%
www.taobao.com,9,0.02%,18,9,50.00%
mbsug.ssl.so.com,9,0.02%,9,0,100.00%
t.undefined-site.top,9,0.02%,9,0,100.00%
ssl.gstatic.com,9,0.02%,33,24,27.27%
shuc-other.ksord.com,9,0.02%,9,0,100.00%
cn-beijing.axt.aliyun.com,9,0.02%,9,0,100.00%
cn-hongkong.axt.aliyun.com,9,0.02%,9,0,100.00%
5.rlb.router.teamviewer.cn,9,0.02%,9,0,100.00%
shb.richaudience.com,9,0.02%,9,0,100.00%
prebid.a-mo.net,9,0.02%,9,0,100.00%
apa.vap.lijit.com,9,0.02%,9,0,100.00%
input.shouji.sogou.com,9,0.02%,9,0,100.00%
ssxd.mediav.com,9,0.02%,9,0,100.00%
c2shb.ssp.yahoo.com,9,0.02%,9,0,100.00%
ss3.baidu.com,9,0.02%,17,8,52.94%
ug.baidu.com,9,0.02%,16,7,56.25%
pcfg.wps.cn,9,0.02%,9,0,100.00%
sp1.baidu.com,9,0.02%,16,7,56.25%
hovv.yilanvaas.com,9,0.02%,19,10,47.37%
s.bbm0v.cn,9,0.02%,9,0,100.00%
app.jianguoyun.com,9,0.02%,9,0,100.00%
os1-3.nigirocloud.com,9,0.02%,9,0,100.00%
waws-prod-sg1-051.cloudapp.net,9,0.02%,9,0,100.00%
ins-59d1h3tv.ias.tencent-cloud.net,9,0.02%,18,9,50.00%
jp04.v2netapp.com,9,0.02%,9,0,100.00%
na61-na62.wagbridge.alibaba.alibaba.com,9,0.02%,18,9,50.00%
docs.google.com,9,0.02%,18,9,50.00%
bugreport.huorong.cn,9,0.02%,28,19,32.14%
cipv6gn.v.trpcdn.net,9,0.02%,18,9,50.00%
translate.google.cn,9,0.02%,17,8,52.94%
cip.cc,9,0.02%,9,0,100.00%
gateway.icloud.com.cn,9,0.02%,9,0,100.00%
gateway.fe.apple-dns.cn,9,0.02%,9,0,100.00%
searchrecommend.kugou.com,9,0.02%,9,0,100.00%
api1.origin.com,9,0.02%,9,0,100.00%
boss.hdslb.com,9,0.02%,11,2,81.82%
www.m9ynqi6d.com,9,0.02%,9,0,100.00%
fsrhk.lenovomm.com,9,0.02%,9,0,100.00%
settings-prod-cin-2.centralindia.cloudapp.azure.com,9,0.02%,9,0,100.00%
update.gtm.eset.com,9,0.02%,9,0,100.00%
dataflow.biliapi.com.dy.galileo.jcloud-cdn.com,9,0.02%,9,0,100.00%
diskapi.n.shifen.com,9,0.02%,17,8,52.94%
16.tlu.dl.delivery.mp.microsoft.com,9,0.02%,9,0,100.00%
blog.csdn.net,9,0.02%,9,0,100.00%
v6-default.365yg.com,9,0.02%,9,0,100.00%
o.andfx.cn,9,0.02%,9,0,100.00%
cm.bilibili.com,9,0.02%,9,0,100.00%
nk6.boom.skin,9,0.02%,9,0,100.00%
n21.boom.skin,9,0.02%,9,0,100.00%
n24.boom.skin,9,0.02%,9,0,100.00%
nkb.boom.skin,9,0.02%,9,0,100.00%
jp13.boom.skin,9,0.02%,9,0,100.00%
nm7.boom.skin,9,0.02%,9,0,100.00%
opt22.boom.skin,9,0.02%,9,0,100.00%
nn2.boom.skin,9,0.02%,9,0,100.00%
nn3.boom.skin,9,0.02%,9,0,100.00%
nn4.boom.skin,9,0.02%,9,0,100.00%
nn5.boom.skin,9,0.02%,9,0,100.00%
nn6.boom.skin,9,0.02%,9,0,100.00%
nn1.boom.skin,9,0.02%,9,0,100.00%
jp2.boom.skin,9,0.02%,9,0,100.00%
jp3.boom.skin,9,0.02%,9,0,100.00%
jp5.boom.skin,9,0.02%,9,0,100.00%
nn7.boom.skin,9,0.02%,9,0,100.00%
jp1.boom.skin,9,0.02%,9,0,100.00%
nn12.boom.skin,9,0.02%,9,0,100.00%
jp4.boom.skin,9,0.02%,9,0,100.00%
nn14.boom.skin,9,0.02%,9,0,100.00%
nn13.boom.skin,9,0.02%,9,0,100.00%
nn8.boom.skin,9,0.02%,9,0,100.00%
opt14.boom.skin,9,0.02%,9,0,100.00%
nn9.boom.skin,9,0.02%,9,0,100.00%
opt23.boom.skin,9,0.02%,9,0,100.00%
opt24.boom.skin,9,0.02%,9,0,100.00%
opt25.boom.skin,9,0.02%,9,0,100.00%
opt26.boom.skin,9,0.02%,9,0,100.00%
opt7.boom.skin,9,0.02%,9,0,100.00%
opt8.boom.skin,9,0.02%,9,0,100.00%
nna.boom.skin,9,0.02%,9,0,100.00%
opt9.boom.skin,9,0.02%,9,0,100.00%
opt15.boom.skin,9,0.02%,9,0,100.00%
nn11.boom.skin,9,0.02%,9,0,100.00%
opt6.boom.skin,9,0.02%,9,0,100.00%
opt21.boom.skin,9,0.02%,9,0,100.00%
opt10.boom.skin,9,0.02%,9,0,100.00%
opt13.boom.skin,9,0.02%,9,0,100.00%
opt11.boom.skin,9,0.02%,9,0,100.00%
opt12.boom.skin,9,0.02%,9,0,100.00%
opt5.boom.skin,9,0.02%,9,0,100.00%
opt1.boom.skin,9,0.02%,9,0,100.00%
opt2.boom.skin,9,0.02%,9,0,100.00%
opt20.boom.skin,9,0.02%,9,0,100.00%
opt3.boom.skin,9,0.02%,9,0,100.00%
n32.boom.skin,9,0.02%,9,0,100.00%
opt4.boom.skin,9,0.02%,9,0,100.00%
ntemp15.boom.skin,9,0.02%,9,0,100.00%
ntemp10.boom.skin,9,0.02%,9,0,100.00%
n43.boom.skin,9,0.02%,9,0,100.00%
ntemp19.boom.skin,9,0.02%,9,0,100.00%
n62.boom.skin,9,0.02%,9,0,100.00%
n06.boom.skin,9,0.02%,9,0,100.00%
ntemp02.boom.skin,9,0.02%,9,0,100.00%
ntemp04.boom.skin,9,0.02%,9,0,100.00%
ntemp06.boom.skin,9,0.02%,9,0,100.00%
n57.boom.skin,9,0.02%,9,0,100.00%
ntemp07.boom.skin,9,0.02%,9,0,100.00%
ntemp03.boom.skin,9,0.02%,9,0,100.00%
ntemp05.boom.skin,9,0.02%,9,0,100.00%
jp15.boom.skin,9,0.02%,9,0,100.00%
nm8.boom.skin,9,0.02%,9,0,100.00%
nm9.boom.skin,9,0.02%,9,0,100.00%
nmb.boom.skin,9,0.02%,9,0,100.00%
nma.boom.skin,9,0.02%,9,0,100.00%
nmc.boom.skin,9,0.02%,9,0,100.00%
nmd.boom.skin,9,0.02%,9,0,100.00%
n111.boom.skin,9,0.02%,9,0,100.00%
n115.boom.skin,9,0.02%,9,0,100.00%
n93.boom.skin,9,0.02%,9,0,100.00%
s01.boom.skin,9,0.02%,9,0,100.00%
n117.boom.skin,9,0.02%,9,0,100.00%
jp6.boom.skin,9,0.02%,9,0,100.00%
n30.boom.skin,9,0.02%,9,0,100.00%
opt16.boom.skin,9,0.02%,9,0,100.00%
jp7.boom.skin,9,0.02%,9,0,100.00%
jp16.boom.skin,9,0.02%,9,0,100.00%
jp17.boom.skin,9,0.02%,9,0,100.00%
jp19.boom.skin,9,0.02%,9,0,100.00%
jp20.boom.skin,9,0.02%,9,0,100.00%
nl9.boom.skin,9,0.02%,9,0,100.00%
nkc.boom.skin,9,0.02%,9,0,100.00%
nkd.boom.skin,9,0.02%,9,0,100.00%
nl1.boom.skin,9,0.02%,9,0,100.00%
nl2.boom.skin,9,0.02%,9,0,100.00%
nl3.boom.skin,9,0.02%,9,0,100.00%
nl4.boom.skin,9,0.02%,9,0,100.00%
nl6.boom.skin,9,0.02%,9,0,100.00%
nl7.boom.skin,9,0.02%,9,0,100.00%
nl5.boom.skin,9,0.02%,9,0,100.00%
nl8.boom.skin,9,0.02%,9,0,100.00%
nla.boom.skin,9,0.02%,9,0,100.00%
n61.boom.skin,9,0.02%,9,0,100.00%
n67.boom.skin,9,0.02%,9,0,100.00%
nm1.boom.skin,9,0.02%,9,0,100.00%
n74.boom.skin,9,0.02%,9,0,100.00%
s101.boom.skin,9,0.02%,9,0,100.00%
nj6.boom.skin,9,0.02%,9,0,100.00%
n170.boom.skin,9,0.02%,9,0,100.00%
nj1.boom.skin,9,0.02%,9,0,100.00%
nj3.boom.skin,9,0.02%,9,0,100.00%
nj4.boom.skin,9,0.02%,9,0,100.00%
nj5.boom.skin,9,0.02%,9,0,100.00%
njc.boom.skin,9,0.02%,9,0,100.00%
nj7.boom.skin,9,0.02%,9,0,100.00%
nj8.boom.skin,9,0.02%,9,0,100.00%
nj9.boom.skin,9,0.02%,9,0,100.00%
nja.boom.skin,9,0.02%,9,0,100.00%
njb.boom.skin,9,0.02%,9,0,100.00%
njd.boom.skin,9,0.02%,9,0,100.00%
nje.boom.skin,9,0.02%,9,0,100.00%
nk8.boom.skin,9,0.02%,9,0,100.00%
nka.boom.skin,9,0.02%,9,0,100.00%
jp11.boom.skin,9,0.02%,9,0,100.00%
jp12.boom.skin,9,0.02%,9,0,100.00%
nk9.boom.skin,9,0.02%,9,0,100.00%
nm4.boom.skin,9,0.02%,9,0,100.00%
nm2.boom.skin,9,0.02%,9,0,100.00%
nm3.boom.skin,9,0.02%,9,0,100.00%
nm6.boom.skin,9,0.02%,9,0,100.00%
nm5.boom.skin,9,0.02%,9,0,100.00%
sp1.sangfor.com.cn,9,0.02%,9,0,100.00%
onedsblobprdwus15.westus.cloudapp.azure.com,9,0.02%,9,0,100.00%
a-0001.a-msedge.net,8,0.01%,16,8,50.00%
SIN-efz.ms-acdc.office.com,8,0.01%,16,8,50.00%
tsfe.trafficmanager.net,8,0.01%,8,0,100.00%
settings-prod-scus-2.southcentralus.cloudapp.azure.com,8,0.01%,8,0,100.00%
d20wxjqjgi3st.cloudfront.net,8,0.01%,16,8,50.00%
e6603.g.akamaiedge.net,8,0.01%,8,0,100.00%
shavar.prod.mozaws.net,8,0.01%,8,0,100.00%
internal-api.feishu.cn,8,0.01%,8,0,100.00%
info.lenovo.com.cn,8,0.01%,8,0,100.00%
wxapp.tc.qq.com,8,0.01%,23,15,34.78%
c.urs.microsoft.com,8,0.01%,8,0,100.00%
cn-qingdao.axt.aliyun.com,8,0.01%,8,0,100.00%
bubble.ic.ksosoft.com,8,0.01%,8,0,100.00%
www.zhihu.com,8,0.01%,21,13,38.10%
gm.mmstat.com,8,0.01%,8,0,100.00%
10.rarbg.me,8,0.01%,8,0,100.00%
venus.douyucdn.cn,8,0.01%,8,0,100.00%
onedscolprdcus13.centralus.cloudapp.azure.com,8,0.01%,8,0,100.00%
ib.sin1.geoadnxs.com,8,0.01%,8,0,100.00%
high-frequency-gray.zhhainiao.com,8,0.01%,8,0,100.00%
flux.hcdn.qiyi.com,8,0.01%,8,0,100.00%
roaming.officeapps.live.com,8,0.01%,8,0,100.00%
ss2.baidu.com,8,0.01%,15,7,53.33%
video-bd-drcn.dbankcdn.cn,8,0.01%,22,14,36.36%
www.mysmth.net,8,0.01%,8,0,100.00%
b.bdstatic.com,8,0.01%,9,1,88.89%
update.code.visualstudio.com,8,0.01%,8,0,100.00%
dldir1.qq.com.tcdn.qq.com,8,0.01%,8,0,100.00%
dldir1.qq.com.mid.dcloudstc.com,8,0.01%,8,0,100.00%
init-china.itunes-apple.com.akadns.net,8,0.01%,16,8,50.00%
be01mr9s.sched.d2.tdnsdp1.cn,8,0.01%,8,0,100.00%
array607.prod.do.dsp.mp.microsoft.com,8,0.01%,8,0,100.00%
2csvr-basic.wpsdns.com,8,0.01%,8,0,100.00%
mirrors.163.com,8,0.01%,8,0,100.00%
stdtime.gov.hk,8,0.01%,8,0,100.00%
mx.cstnet.cn,8,0.01%,8,0,100.00%
dotserver.douyucdn.cn,8,0.01%,8,0,100.00%
cloud.google.com,8,0.01%,8,0,100.00%
4532841.pack.tcdnlive.com,8,0.01%,8,0,100.00%
webquotestaticpic.dfcfw.com,8,0.01%,8,0,100.00%
webquotepic.eastmoney.com,8,0.01%,8,0,100.00%
accscdn.m.taobao.com,8,0.01%,8,0,100.00%
gs-loc-cn.apple.com,8,0.01%,8,0,100.00%
appledownload.qtlcdn.com,8,0.01%,8,0,100.00%
f5-ck.zhhainiao.com,8,0.01%,8,0,100.00%
jp1.gmdns.net,8,0.01%,8,0,100.00%
pic4.zhimg.com,8,0.01%,8,0,100.00%
pic1.zhimg.com,8,0.01%,8,0,100.00%
pic2.zhimg.com,8,0.01%,8,0,100.00%
zz.bdstatic.com,8,0.01%,8,0,100.00%
ac.dun.163.com,8,0.01%,16,8,50.00%
cs9.wac.phicdn.net,8,0.01%,16,8,50.00%
appvolcanoedc.jianguoyun.com,8,0.01%,8,0,100.00%
ai1.acciff.com,8,0.01%,8,0,100.00%
qbwup.imtt.qq.com,8,0.01%,8,0,100.00%
www.hostbuf.com,8,0.01%,8,0,100.00%
s1.url.cn,8,0.01%,8,0,100.00%
api.docer.wpscdn.cn,8,0.01%,18,10,44.44%
bt2.archive.org,8,0.01%,16,8,50.00%
path1.xtracloud.net,8,0.01%,8,0,100.00%
pop.ie.sogou.com,8,0.01%,8,0,100.00%
assets.msn.com.edgekey.net,8,0.01%,8,0,100.00%
e28578.d.akamaiedge.net,8,0.01%,8,0,100.00%
all.feishu.cn.w.kunluncan.com,8,0.01%,8,0,100.00%
checkip.synology.com,8,0.01%,8,0,100.00%
sadownload-new.mcafee.com.edgekey.net,8,0.01%,8,0,100.00%
dig.bdurl.net,8,0.01%,8,0,100.00%
tp.m-team.cc,8,0.01%,16,8,50.00%
push-fcdn-base.s.bytefcdn.com,8,0.01%,8,0,100.00%
static.nvidiagrid.net,8,0.01%,9,1,88.89%
account.sogou.com,8,0.01%,8,0,100.00%
download.visualstudio.microsoft.com.mwcname.com,8,0.01%,8,0,100.00%
geo.prod.do.dsp.mp.microsoft.com,8,0.01%,8,0,100.00%
t13.baidu.com,8,0.01%,9,1,88.89%
tpc.googlesyndication.com,8,0.01%,10,2,80.00%
gsp85-cn-ssl.ls.apple.com,8,0.01%,8,0,100.00%
down.anticheatexpert.com.cdn.ettdnsv.com,8,0.01%,8,0,100.00%
spatialsearch.is.autonavi.com,8,0.01%,8,0,100.00%
advanced-cm-2.nodesub.com,8,0.01%,8,0,100.00%
onedsblobprdeus17.eastus.cloudapp.azure.com,8,0.01%,8,0,100.00%
keyvalueservice.icloud.com.cn,8,0.01%,8,0,100.00%
internal-api-lark-api.feishu.cn.w.cdngslb.com,8,0.01%,8,0,100.00%
c.pcs.baidu.com,8,0.01%,16,8,50.00%
t14.baidu.com,8,0.01%,8,0,100.00%
realprotect1.mcafee.com,8,0.01%,8,0,100.00%
appsso.oh.isrc.ac.cn,8,0.01%,8,0,100.00%
www.bitseduce.com,8,0.01%,8,0,100.00%
www.biztorrents.com,8,0.01%,8,0,100.00%
cstm.baidu.com,8,0.01%,8,0,100.00%
ntemp08.boom.skin,8,0.01%,8,0,100.00%
n47.boom.skin,8,0.01%,8,0,100.00%
n05.boom.skin,8,0.01%,8,0,100.00%
us5.edge.boom.skin,8,0.01%,8,0,100.00%
s104.boom.skin,8,0.01%,8,0,100.00%
nf7.boom.skin,8,0.01%,8,0,100.00%
apphub.aliyuncs.com,8,0.01%,8,0,100.00%
tracker.ai.xiaomi.com,8,0.01%,8,0,100.00%
array509.prod.do.dsp.mp.microsoft.com,7,0.01%,7,0,100.00%
ocsp-lb.apple.com.akadns.net,7,0.01%,8,1,87.50%
gm.gds.mmstat.com,7,0.01%,7,0,100.00%
www.update.microsoft.com,7,0.01%,7,0,100.00%
fa000000105.resources.office.net,7,0.01%,15,8,46.67%
long.iwifi.360.cn,7,0.01%,7,0,100.00%
pgw-tel-cld-sl.alicdn.com,7,0.01%,7,0,100.00%
upos-sz-mirrorcoso1.bilivideo.com,7,0.01%,20,13,35.00%
array506.prod.do.dsp.mp.microsoft.com,7,0.01%,13,6,53.85%
beacons3.gvt2.com,7,0.01%,7,0,100.00%
miao.baidu.com,7,0.01%,7,0,100.00%
data.hicloud.com,7,0.01%,7,0,100.00%
spinfo.wps.cn,7,0.01%,7,0,100.00%
notifier-configs.airbrake.io,7,0.01%,17,10,41.18%
t9.baidu.com,7,0.01%,8,1,87.50%
sp0.baidu.com,7,0.01%,13,6,53.85%
us3-6.nigirocloud.com,7,0.01%,7,0,100.00%
us3-7.nigirocloud.com,7,0.01%,7,0,100.00%
us3-8.nigirocloud.com,7,0.01%,7,0,100.00%
ty2-4.nigirocloud.com,7,0.01%,7,0,100.00%
ty2-6.nigirocloud.com,7,0.01%,7,0,100.00%
os1-2.nigirocloud.com,7,0.01%,7,0,100.00%
os1-1.nigirocloud.com,7,0.01%,7,0,100.00%
